Order ID,Product ID,Category,Sub-Category,Order Date,Ship Date,Customer ID,Customer Name,Region,Country,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Review Score
ORD562,PROD572,Clothing,Shirts,14-05-2024,19-05-2024,CUST672,James Martin,Asia,Japan,203.01,4,0.23,20.36,40.94,PayPal,4
ORD563,PROD573,Books,Educational,25-12-2024,02-01-2025,CUST673,Alexander Mills,South America,Argentina,315.92,4,0.22,46.53,46.93,Credit Card,1
ORD564,PROD574,Books,Educational,22-12-2024,26-12-2024,CUST674,Brandy Macdonald,North America,USA,12.74,2,0.05,2.43,45.87,PayPal,1
ORD565,PROD575,Home & Kitchen,Cookware,05-11-2024,13-11-2024,CUST675,Brittany Perez,Europe,Germany,114.4,1,0,14.39,9.21,PayPal,2
ORD566,PROD576,Sports,Treadmills,20-11-2024,28-11-2024,CUST676,Erin Smith,Europe,UK,54.96,1,0.24,15.47,34.38,Debit Card,2
ORD567,PROD577,Clothing,Shirts,02-05-2024,07-05-2024,CUST677,Julie Fitzpatrick,South America,Brazil,132.11,3,0.08,28.97,17.48,Debit Card,2
ORD568,PROD578,Home & Kitchen,Bedding,23-11-2024,27-11-2024,CUST678,Linda Wells,South America,Argentina,450.67,3,0.17,64.59,10.18,Debit Card,3
ORD569,PROD579,Home & Kitchen,Cookware,20-03-2024,27-03-2024,CUST679,William Holden,South America,Colombia,103.23,2,0.28,23.34,48.03,Credit Card,2
ORD570,PROD580,Clothing,Jackets,07-02-2025,10-02-2025,CUST680,Lauren Miller,Australia,New Zealand,299.02,1,0.15,52.44,31.77,Credit Card,5
ORD571,PROD581,Beauty,Haircare,07-04-2024,15-04-2024,CUST681,Jay Ross,South America,Brazil,379.19,4,0.12,93.29,27.39,Credit Card,3
ORD572,PROD582,Beauty,Perfumes,18-07-2024,20-07-2024,CUST682,Ryan Villarreal,Europe,Italy,80.85,1,0.11,22.35,44.32,Credit Card,4
ORD573,PROD583,Clothing,Shirts,09-02-2025,15-02-2025,CUST683,Keith Johnson,Europe,Germany,369.32,4,0.15,74.16,36.6,Credit Card,5
ORD574,PROD584,Sports,Dumbbells,26-01-2025,29-01-2025,CUST684,Jennifer Thompson,Asia,China,261.21,3,0.1,29.91,11.4,Debit Card,5
ORD575,PROD585,Home & Kitchen,Cookware,07-07-2024,11-07-2024,CUST685,Virginia Clements,Europe,France,238.62,4,0.14,50.74,38.62,PayPal,4
ORD576,PROD586,Electronics,Smartphones,08-02-2025,11-02-2025,CUST686,Connie Reynolds,Australia,Australia,381.25,2,0.19,75.81,6.1,PayPal,4
ORD577,PROD587,Books,Non-Fiction,19-04-2024,26-04-2024,CUST687,Jeff Schwartz,North America,Canada,366.77,1,0.16,94.94,10.49,Credit Card,2
ORD578,PROD588,Clothing,Jeans,09-02-2025,17-02-2025,CUST688,Allison Richards,Australia,Australia,297.76,3,0.15,30.18,36.86,PayPal,2
ORD579,PROD589,Beauty,Perfumes,21-12-2024,28-12-2024,CUST689,Gabriel West,Australia,Australia,346.89,3,0.03,50.27,24.33,Credit Card,3
ORD580,PROD590,Clothing,Shoes,05-07-2024,07-07-2024,CUST690,Stephanie Ortiz,Asia,Japan,228.16,3,0.04,34.96,40.49,Credit Card,4
ORD581,PROD591,Sports,Treadmills,28-11-2024,05-12-2024,CUST691,Jonathan Matthews,Europe,France,463.5,3,0.16,107.14,8.27,PayPal,2
ORD582,PROD592,Beauty,Makeup,17-03-2024,20-03-2024,CUST692,Andrew Jenkins,Europe,UK,271.28,1,0.11,62.28,33.43,Credit Card,2
ORD583,PROD593,Electronics,Tablets,25-01-2025,29-01-2025,CUST693,Kristen Yoder,Asia,Japan,129.56,1,0.21,17.66,33.42,Credit Card,3
ORD584,PROD594,Sports,Sportswear,21-12-2024,29-12-2024,CUST694,Linda Arnold,North America,Mexico,206.55,3,0.22,44.67,12.05,Gift Card,1
ORD585,PROD595,Home & Kitchen,Cookware,14-05-2024,17-05-2024,CUST695,Jon Jackson,Europe,Germany,293.27,1,0.24,42.46,29.35,Credit Card,3
ORD586,PROD596,Beauty,Skincare,24-07-2024,29-07-2024,CUST696,Natalie Butler,Europe,UK,279.91,3,0.15,68.94,31.2,Gift Card,4
ORD587,PROD597,Toys,Board Games,30-11-2024,05-12-2024,CUST697,Michael Torres,Asia,China,86.26,1,0.22,22.04,49.97,Credit Card,5
ORD588,PROD598,Books,Educational,13-09-2024,19-09-2024,CUST698,Christina Hernandez,North America,USA,14.64,4,0.06,3.38,20.2,Credit Card,3
ORD589,PROD599,Books,Fiction,18-01-2025,24-01-2025,CUST699,Jenna Jordan,South America,Colombia,430.85,2,0.24,48.7,44.64,Gift Card,2
ORD590,PROD600,Clothing,Jackets,28-07-2024,01-08-2024,CUST700,Tammy Levy,South America,Argentina,31.03,2,0.18,4.3,9.47,Gift Card,1
ORD591,PROD601,Home & Kitchen,Cookware,23-07-2024,01-08-2024,CUST701,Jessica Copeland,North America,Mexico,477.01,1,0.1,116.18,45.35,Gift Card,3
ORD592,PROD602,Beauty,Makeup,06-08-2024,13-08-2024,CUST702,Nathan Hickman,Australia,Australia,276.11,2,0.12,27.83,43.47,PayPal,5
ORD593,PROD603,Beauty,Haircare,26-07-2024,28-07-2024,CUST703,Paul Rogers,South America,Brazil,86.55,2,0.12,20.56,16.26,Debit Card,2
ORD594,PROD604,Electronics,Tablets,13-05-2024,20-05-2024,CUST704,Robert Martin DDS,North America,USA,274.1,3,0.19,28.36,47.07,Credit Card,2
ORD595,PROD605,Books,Educational,14-09-2024,23-09-2024,CUST705,Douglas Wright,Asia,China,92.52,1,0.27,9.67,33.02,Debit Card,2
ORD596,PROD606,Clothing,Jeans,21-12-2024,29-12-2024,CUST706,April Simpson,Asia,Japan,383.04,3,0.03,44.75,15.83,Gift Card,3
ORD597,PROD607,Electronics,Laptops,23-04-2024,27-04-2024,CUST707,Lori Anderson,North America,Canada,144.89,3,0.3,36.25,9.13,Gift Card,3
ORD598,PROD608,Electronics,Headphones,24-09-2024,26-09-2024,CUST708,Joshua Hickman,Australia,New Zealand,450.73,3,0.14,99.64,6.78,Debit Card,1
ORD599,PROD609,Electronics,Headphones,01-11-2024,04-11-2024,CUST709,Steven Hall,Asia,China,351.91,3,0.2,70.96,33.33,Credit Card,4
ORD600,PROD610,Clothing,Shirts,07-01-2025,10-01-2025,CUST710,Joann Thomas,Australia,New Zealand,43.93,4,0.02,11.45,49.09,PayPal,4
ORD601,PROD611,Beauty,Haircare,18-05-2024,20-05-2024,CUST711,Jennifer Decker,Asia,China,29.49,2,0.11,5.24,42.82,PayPal,1
ORD602,PROD612,Electronics,Tablets,10-09-2024,13-09-2024,CUST712,Norma Taylor,North America,Canada,298.29,3,0.14,60.57,28.21,Gift Card,1
ORD603,PROD613,Home & Kitchen,Bedding,16-10-2024,20-10-2024,CUST713,Terry Jones,Asia,India,220.93,2,0.04,60.27,41.66,PayPal,5
ORD604,PROD614,Home & Kitchen,Cookware,09-01-2025,12-01-2025,CUST714,Mark Snyder,South America,Colombia,348.2,4,0.07,74.02,10,Credit Card,5
ORD605,PROD615,Books,Comics,25-02-2025,01-03-2025,CUST715,David Snyder,Asia,Japan,36.56,1,0.06,7.34,28.59,Credit Card,5
ORD606,PROD616,Toys,Puzzles,01-11-2024,09-11-2024,CUST716,Samantha Riley,South America,Argentina,156.21,3,0.13,19.74,31.92,Credit Card,5
ORD607,PROD617,Books,Educational,04-11-2024,06-11-2024,CUST717,Sergio Mccoy,Asia,Japan,135.13,3,0.16,24.7,42.35,Gift Card,5
ORD608,PROD618,Electronics,Laptops,24-09-2024,29-09-2024,CUST718,Brandy Cross,South America,Brazil,399.22,2,0.07,96.7,21.78,Gift Card,5
ORD609,PROD619,Clothing,Shoes,25-11-2024,01-12-2024,CUST719,Alison Schmidt,South America,Brazil,110.54,4,0.23,14.45,49.99,Gift Card,4
ORD610,PROD620,Electronics,Tablets,06-04-2024,15-04-2024,CUST720,Rebekah Gutierrez MD,South America,Argentina,393.05,1,0.21,41.51,18.21,Credit Card,5
ORD611,PROD621,Toys,Action Figures,26-10-2024,30-10-2024,CUST721,Stephanie Wong,North America,Canada,339.81,3,0.14,47.91,37.95,Gift Card,4
ORD612,PROD622,Beauty,Makeup,05-03-2024,10-03-2024,CUST722,Erica Saunders,Australia,New Zealand,296.63,1,0.29,33.03,26.13,Credit Card,2
ORD613,PROD623,Sports,Bicycles,08-03-2024,13-03-2024,CUST723,Jennifer Bridges,North America,USA,14.38,4,0.24,3.13,5.43,Debit Card,3
ORD614,PROD624,Books,Non-Fiction,24-11-2024,29-11-2024,CUST724,Penny Scott,Europe,UK,125.92,3,0.06,13.91,7.52,Debit Card,1
ORD615,PROD625,Home & Kitchen,Furniture,01-10-2024,05-10-2024,CUST725,Christopher Hensley,South America,Brazil,225.85,1,0.23,29.04,22.14,PayPal,5
ORD616,PROD626,Toys,Puzzles,28-12-2024,06-01-2025,CUST726,Harold Schmidt,North America,Mexico,87.48,3,0.01,16.48,25.54,Gift Card,1
ORD617,PROD627,Home & Kitchen,Furniture,07-07-2024,09-07-2024,CUST727,Kathleen Horton,Europe,UK,180.16,3,0.14,41.38,24.6,Gift Card,4
ORD618,PROD628,Sports,Bicycles,22-03-2024,26-03-2024,CUST728,Katherine Wright,North America,USA,442.2,4,0.25,85.21,11.99,PayPal,3
ORD619,PROD629,Toys,Action Figures,17-03-2024,25-03-2024,CUST729,Randy Hernandez,North America,Mexico,318.77,1,0.16,57.3,37.57,Debit Card,4
ORD620,PROD630,Electronics,Headphones,14-09-2024,17-09-2024,CUST730,Jay Haynes,North America,USA,451.12,3,0.12,118.52,37.03,Debit Card,2
ORD621,PROD631,Electronics,Smartphones,05-04-2024,08-04-2024,CUST731,Evelyn Arellano,Australia,New Zealand,395.55,2,0.17,55.69,6.66,Credit Card,3
ORD622,PROD632,Beauty,Perfumes,08-03-2024,14-03-2024,CUST732,Danielle Diaz,North America,Canada,99.41,4,0.24,21.22,30.35,PayPal,2
ORD623,PROD633,Toys,Puzzles,14-08-2024,20-08-2024,CUST733,Cynthia Lopez,Asia,Japan,158.38,4,0.25,29.86,38.28,PayPal,2
ORD624,PROD634,Clothing,Shoes,07-08-2024,16-08-2024,CUST734,Desiree Thompson,North America,Mexico,84.03,1,0.1,18.49,41.81,PayPal,3
ORD625,PROD635,Toys,Stuffed Toys,18-07-2024,26-07-2024,CUST735,Alice Wells,Europe,UK,487.95,3,0.23,103.15,9.98,Debit Card,5
ORD626,PROD636,Clothing,Shoes,22-06-2024,24-06-2024,CUST736,Scott Wright,Europe,France,233.14,1,0.27,40.32,21.06,Credit Card,3
ORD627,PROD637,Books,Comics,04-12-2024,08-12-2024,CUST737,Jeffrey Brown,Asia,India,86,3,0.06,20.17,24.29,Debit Card,1
ORD628,PROD638,Home & Kitchen,Cookware,10-09-2024,17-09-2024,CUST738,Brittany Barker,Europe,Italy,370.77,1,0,96.38,19.62,Credit Card,4
ORD629,PROD639,Electronics,Smartphones,11-07-2024,13-07-2024,CUST739,Lawrence Collier,North America,Mexico,328.89,2,0.06,53.03,5.09,Credit Card,3
ORD630,PROD640,Beauty,Makeup,29-01-2025,02-02-2025,CUST740,Paul Ross,North America,USA,408.89,2,0.09,68.53,42.76,Gift Card,2
ORD631,PROD641,Electronics,Laptops,18-09-2024,25-09-2024,CUST741,John Murphy,North America,USA,499.55,1,0.3,53.57,44.79,Credit Card,2
ORD632,PROD642,Beauty,Haircare,11-08-2024,18-08-2024,CUST742,Dennis Chavez MD,North America,Canada,396.6,4,0.01,93.61,16.23,Credit Card,4
ORD633,PROD643,Toys,Action Figures,16-05-2024,19-05-2024,CUST743,Franklin Mason,South America,Brazil,209.46,1,0.06,46.45,10.05,Gift Card,3
ORD634,PROD644,Home & Kitchen,Cookware,04-06-2024,12-06-2024,CUST744,Kyle Zamora,Australia,New Zealand,200.54,2,0.24,58.74,28.19,Gift Card,3
ORD635,PROD645,Home & Kitchen,Decor,20-07-2024,22-07-2024,CUST745,James Schwartz,Asia,China,485.23,1,0.2,114.09,27.95,PayPal,5
ORD636,PROD646,Clothing,Jackets,30-12-2024,08-01-2025,CUST746,Megan Boyd,South America,Argentina,180.47,3,0.23,44.6,33.36,Debit Card,1
ORD637,PROD647,Books,Educational,18-02-2025,20-02-2025,CUST747,Sarah Casey,Asia,South Korea,233.89,2,0.15,31.71,22.56,Gift Card,5
ORD638,PROD648,Toys,Puzzles,16-02-2025,24-02-2025,CUST748,Anna Roy,Europe,Germany,168.01,3,0.27,45.62,12.76,Credit Card,4
ORD639,PROD649,Beauty,Makeup,18-03-2024,27-03-2024,CUST749,Tracy Ellison,Australia,New Zealand,264.63,3,0.29,50.82,36.02,Debit Card,2
ORD640,PROD650,Books,Non-Fiction,06-10-2024,15-10-2024,CUST750,Abigail Hurst,South America,Brazil,51.16,4,0.02,11.15,45.63,PayPal,3
ORD641,PROD651,Toys,Action Figures,15-07-2024,22-07-2024,CUST751,Crystal Carter,Europe,UK,484.99,4,0.02,82.41,31.87,Debit Card,5
ORD642,PROD652,Toys,Board Games,20-07-2024,29-07-2024,CUST752,Erin Mcguire,Asia,Japan,490.81,1,0,108.32,42.24,Gift Card,3
ORD643,PROD653,Sports,Bicycles,02-11-2024,04-11-2024,CUST753,Jennifer Moore,Europe,Germany,96.04,4,0.2,10.19,21.33,Gift Card,2
ORD644,PROD654,Toys,Action Figures,31-05-2024,08-06-2024,CUST754,Jeffrey Chang,Europe,France,20.54,2,0.22,3.19,47.39,Credit Card,5
ORD645,PROD655,Sports,Bicycles,22-06-2024,27-06-2024,CUST755,April Adams,South America,Brazil,72.36,2,0.2,18.85,14.78,PayPal,5
ORD646,PROD656,Sports,Treadmills,23-12-2024,25-12-2024,CUST756,Sean Jones,South America,Argentina,180.05,1,0.04,27.32,33.36,PayPal,5
ORD647,PROD657,Toys,Stuffed Toys,13-09-2024,17-09-2024,CUST757,Erika Wall,Asia,India,91.64,2,0.1,12.88,29.51,Credit Card,4
ORD648,PROD658,Sports,Dumbbells,21-04-2024,23-04-2024,CUST758,Julie Hansen,South America,Argentina,308.76,2,0.17,86.66,45.22,Debit Card,5
ORD649,PROD659,Books,Non-Fiction,08-04-2024,13-04-2024,CUST759,Mark Rodriguez,North America,Canada,498.54,3,0.14,64.8,15.66,Credit Card,4
ORD650,PROD660,Toys,Stuffed Toys,08-03-2024,16-03-2024,CUST760,Brett White,Asia,India,246.01,2,0.19,53.48,10.95,Debit Card,5
ORD651,PROD661,Home & Kitchen,Furniture,12-04-2024,14-04-2024,CUST761,Michael Haas,Europe,France,406.06,1,0.02,109.51,33.8,Debit Card,4
ORD652,PROD662,Beauty,Makeup,28-12-2024,30-12-2024,CUST762,Zachary Peters,North America,Mexico,296.59,3,0.04,72.67,43.73,Gift Card,5
ORD653,PROD663,Clothing,Jeans,27-08-2024,05-09-2024,CUST763,Daniel Williams,Australia,New Zealand,481.95,1,0.28,124.95,27.49,Gift Card,5
ORD654,PROD664,Home & Kitchen,Bedding,18-12-2024,26-12-2024,CUST764,Darius Sullivan,North America,Canada,67.09,3,0.1,11.29,32.77,Gift Card,4
ORD655,PROD665,Toys,Board Games,31-01-2025,02-02-2025,CUST765,Sean Russell,South America,Colombia,452.62,1,0.13,73.06,49.11,Credit Card,1
ORD656,PROD666,Books,Fiction,26-06-2024,01-07-2024,CUST766,Austin Clayton,South America,Brazil,233.6,3,0.1,57.3,49.01,Gift Card,1
ORD657,PROD667,Clothing,Jackets,17-12-2024,22-12-2024,CUST767,George Lane,South America,Argentina,313.23,4,0.26,72.76,47.23,Credit Card,5
ORD658,PROD668,Sports,Sportswear,01-11-2024,10-11-2024,CUST768,Kristina Brown,Europe,France,46.58,2,0.08,8.65,32.21,Credit Card,1
ORD659,PROD669,Home & Kitchen,Decor,01-11-2024,03-11-2024,CUST769,Lisa Tran,Australia,Australia,359.95,1,0.15,72.31,8.61,Debit Card,5
ORD660,PROD670,Clothing,Jeans,23-01-2025,31-01-2025,CUST770,Austin Phillips,Asia,South Korea,138.94,3,0.22,23.97,32.38,Debit Card,1
ORD661,PROD671,Toys,Action Figures,23-06-2024,27-06-2024,CUST771,Ruben Lambert,South America,Argentina,300.49,2,0.06,42.7,27.45,Debit Card,4
ORD662,PROD672,Home & Kitchen,Cookware,01-03-2024,09-03-2024,CUST772,Amber Allen,Australia,Australia,457.13,2,0.23,119.7,43.78,Credit Card,4
ORD663,PROD673,Beauty,Perfumes,28-07-2024,31-07-2024,CUST773,Lisa Lopez,Europe,Italy,91.85,2,0.25,19.26,22.55,Credit Card,3
ORD664,PROD674,Beauty,Makeup,18-03-2024,24-03-2024,CUST774,James Cohen,Asia,Japan,223.72,4,0.03,25.66,28.4,Gift Card,5
ORD665,PROD675,Home & Kitchen,Bedding,14-11-2024,17-11-2024,CUST775,Angelica Evans,South America,Colombia,400.93,4,0.22,117.39,6.01,PayPal,1
ORD666,PROD676,Books,Non-Fiction,08-12-2024,13-12-2024,CUST776,Jesus Sanders,South America,Brazil,443.41,3,0.2,64.31,14.78,Gift Card,3
ORD667,PROD677,Home & Kitchen,Cookware,13-03-2024,18-03-2024,CUST777,Victor Evans,Australia,New Zealand,190.63,1,0.23,50.72,45.66,Credit Card,5
ORD668,PROD678,Sports,Dumbbells,06-12-2024,13-12-2024,CUST778,Paul Johnston,Asia,Japan,398.91,2,0.09,60.02,26.98,PayPal,5
ORD669,PROD679,Toys,Stuffed Toys,18-02-2025,23-02-2025,CUST779,Erin Nixon,North America,Canada,15.93,4,0.25,1.83,20.4,PayPal,2
ORD670,PROD680,Clothing,Jackets,17-05-2024,20-05-2024,CUST780,David Griffith,Asia,South Korea,348.01,1,0.01,37.01,36.64,Debit Card,4
ORD671,PROD681,Electronics,Laptops,19-05-2024,23-05-2024,CUST781,Adam Bryant,Australia,New Zealand,263.7,1,0.28,69.09,34.06,PayPal,1
ORD672,PROD682,Electronics,Tablets,21-01-2025,29-01-2025,CUST782,Eileen Oconnor,Australia,Australia,336.65,1,0.28,56.37,39.95,Gift Card,3
ORD673,PROD683,Home & Kitchen,Cookware,15-02-2025,24-02-2025,CUST783,Amy Lee,North America,Mexico,37.49,1,0.18,6.91,11.93,Gift Card,4
ORD674,PROD684,Toys,Action Figures,20-05-2024,25-05-2024,CUST784,Joshua Harris,Europe,UK,149.68,1,0.02,39.24,14.19,Credit Card,4
ORD675,PROD685,Electronics,Smartphones,26-01-2025,03-02-2025,CUST785,Ashley Walker,South America,Colombia,109.22,1,0.14,14.28,29.09,Debit Card,4
ORD676,PROD686,Clothing,Jeans,03-09-2024,05-09-2024,CUST786,Cheryl Smith,North America,Canada,452.75,3,0.2,51.18,23.03,Debit Card,4
ORD677,PROD687,Toys,Puzzles,25-06-2024,04-07-2024,CUST787,Richard Reyes,Asia,India,303.15,3,0.01,39.13,25.9,PayPal,1
ORD678,PROD688,Beauty,Skincare,23-11-2024,28-11-2024,CUST788,Maria Peterson,Europe,France,102.16,4,0.26,15.12,33.46,PayPal,5
ORD679,PROD689,Books,Comics,21-04-2024,30-04-2024,CUST789,Kimberly Maldonado,South America,Brazil,26.59,3,0.03,4.4,38.94,Debit Card,3
ORD680,PROD690,Books,Comics,08-12-2024,10-12-2024,CUST790,Douglas Taylor,Australia,Australia,180.13,4,0.16,40.41,35.17,Debit Card,1
ORD681,PROD691,Sports,Treadmills,12-02-2025,18-02-2025,CUST791,Jessica Whitney,Europe,Germany,355.21,4,0.02,49.88,5.53,PayPal,5
ORD682,PROD692,Clothing,Jackets,23-04-2024,27-04-2024,CUST792,Brittany Brown,North America,Canada,319.38,3,0.1,65.09,43.89,Credit Card,2
ORD683,PROD693,Toys,Board Games,22-01-2025,27-01-2025,CUST793,David Jenkins,Australia,Australia,293.32,1,0.12,47.08,24.67,Credit Card,2
ORD684,PROD694,Clothing,Jeans,08-10-2024,12-10-2024,CUST794,Keith Palmer,Europe,UK,383.94,1,0.08,110.39,37.1,Credit Card,4
ORD685,PROD695,Home & Kitchen,Furniture,26-05-2024,31-05-2024,CUST795,Ryan Poole,Asia,Japan,21.32,2,0.29,4.79,8.53,Debit Card,5
ORD686,PROD696,Sports,Treadmills,05-01-2025,10-01-2025,CUST796,Cheryl Frazier MD,South America,Brazil,254.7,3,0.24,61.17,19.69,PayPal,5
ORD687,PROD697,Clothing,Jeans,28-03-2024,30-03-2024,CUST797,Chad Brown,North America,USA,409.42,3,0.29,109.82,45.02,Debit Card,1
ORD688,PROD698,Beauty,Skincare,01-10-2024,06-10-2024,CUST798,Michelle Suarez,North America,Canada,11.42,4,0.09,2.95,48.4,Debit Card,3
ORD689,PROD699,Beauty,Perfumes,12-08-2024,19-08-2024,CUST799,Shannon Lewis,Australia,Australia,188.22,4,0.07,45.47,34.74,Credit Card,3
ORD690,PROD700,Beauty,Perfumes,08-10-2024,16-10-2024,CUST800,Matthew Mann,South America,Argentina,368.47,2,0.12,75.46,38.65,Debit Card,5
ORD691,PROD701,Electronics,Headphones,02-06-2024,05-06-2024,CUST801,Scott Allen,Asia,China,109.99,4,0.16,29.84,40.2,Credit Card,4
ORD692,PROD702,Electronics,Laptops,12-05-2024,18-05-2024,CUST802,Rachel Kim,South America,Colombia,343.4,3,0.05,98.02,39.23,Credit Card,5
ORD693,PROD703,Beauty,Skincare,24-07-2024,28-07-2024,CUST803,Amy Jacobson,Asia,India,91.39,2,0.21,13.22,26.73,PayPal,5
ORD694,PROD704,Sports,Dumbbells,07-10-2024,15-10-2024,CUST804,George Lang,North America,Canada,491.65,2,0.13,130.22,30.38,PayPal,3
ORD695,PROD705,Books,Non-Fiction,11-12-2024,14-12-2024,CUST805,Steve Lopez,North America,USA,184.93,3,0.14,22.96,35.71,PayPal,4
ORD696,PROD706,Books,Comics,08-03-2024,14-03-2024,CUST806,Jonathan Mcgrath,South America,Argentina,344.35,3,0.04,81.71,48,Gift Card,3
ORD697,PROD707,Electronics,Laptops,10-02-2025,14-02-2025,CUST807,Christina Ellison,Asia,South Korea,424.02,2,0.28,77.03,40.99,Gift Card,2
ORD698,PROD708,Home & Kitchen,Decor,11-05-2024,18-05-2024,CUST808,Dr. Henry Black MD,South America,Colombia,40.86,1,0.24,9.84,20.43,Gift Card,4
ORD699,PROD709,Books,Comics,05-02-2025,09-02-2025,CUST809,Maria Campbell,Europe,Germany,382.47,4,0.08,42.74,26.66,Credit Card,3
ORD700,PROD710,Home & Kitchen,Decor,24-05-2024,27-05-2024,CUST810,Amanda Smith,North America,Mexico,252.17,1,0.1,45.31,22.12,Gift Card,2
ORD701,PROD711,Sports,Treadmills,02-09-2024,09-09-2024,CUST811,Elizabeth Maxwell,Europe,Germany,29.11,4,0.16,7.94,31.38,Credit Card,1
ORD702,PROD712,Toys,Stuffed Toys,11-02-2025,16-02-2025,CUST812,Steven Guerrero,Australia,New Zealand,385.29,3,0.26,87.5,34.79,Gift Card,2
ORD703,PROD713,Sports,Sportswear,17-01-2025,23-01-2025,CUST813,Sandra Jackson,North America,Canada,372.83,2,0.18,111.58,18.36,PayPal,2
ORD704,PROD714,Books,Educational,26-01-2025,28-01-2025,CUST814,Tyler Lopez,Asia,China,57.14,4,0.24,13.51,9.16,Debit Card,1
ORD705,PROD715,Toys,Puzzles,23-11-2024,28-11-2024,CUST815,Shaun Caldwell,South America,Argentina,209.04,2,0.11,57.43,36.8,Gift Card,3
ORD706,PROD716,Books,Fiction,24-10-2024,30-10-2024,CUST816,Molly Burgess,Australia,Australia,244.52,3,0.05,47.35,11.81,Gift Card,1
ORD707,PROD717,Beauty,Perfumes,18-01-2025,23-01-2025,CUST817,Mia Patel,South America,Brazil,422.09,1,0.29,88.61,6.31,Debit Card,1
ORD708,PROD718,Books,Fiction,10-05-2024,15-05-2024,CUST818,Daniel Brown,North America,Canada,328.15,1,0.21,38.07,6.47,PayPal,2
ORD709,PROD719,Sports,Treadmills,13-10-2024,16-10-2024,CUST819,Nancy Salinas,North America,USA,46.72,2,0.26,6.16,30.51,Credit Card,4
ORD710,PROD720,Books,Educational,28-10-2024,04-11-2024,CUST820,Cody Crawford,South America,Colombia,368.7,2,0.26,41.32,16.85,Gift Card,4
ORD711,PROD721,Books,Comics,14-07-2024,23-07-2024,CUST821,Jennifer Taylor,Europe,UK,141.82,1,0.1,20.8,42.81,Credit Card,3
ORD712,PROD722,Clothing,Shirts,15-03-2024,22-03-2024,CUST822,Kimberly Webb,Asia,India,256.24,3,0.03,29.34,13.04,PayPal,4
ORD713,PROD723,Sports,Sportswear,15-05-2024,17-05-2024,CUST823,Kayla Sullivan,Australia,New Zealand,98.17,4,0,19.29,45.72,PayPal,3
ORD714,PROD724,Home & Kitchen,Cookware,01-09-2024,04-09-2024,CUST824,Sarah Solomon,Asia,India,398.4,3,0.13,50.89,12.06,Debit Card,5
ORD715,PROD725,Electronics,Laptops,19-06-2024,22-06-2024,CUST825,Michael Garrett,Asia,Japan,197.42,4,0.26,57.15,38.24,Debit Card,4
ORD716,PROD726,Toys,Puzzles,07-10-2024,14-10-2024,CUST826,Daniel Young,South America,Argentina,172.65,2,0.24,43.97,15.35,Gift Card,4
ORD717,PROD727,Toys,Action Figures,30-04-2024,05-05-2024,CUST827,John Wright,Australia,New Zealand,495,4,0.23,57.54,11.69,Debit Card,3
ORD718,PROD728,Books,Fiction,07-07-2024,10-07-2024,CUST828,Robert Cox,North America,Canada,369.18,3,0.28,39.88,14.75,PayPal,5
ORD719,PROD729,Books,Non-Fiction,03-04-2024,12-04-2024,CUST829,Dawn Berg,Asia,Japan,274.27,1,0.21,55.92,12.16,Debit Card,5
ORD720,PROD730,Electronics,Tablets,17-05-2024,19-05-2024,CUST830,Spencer Hall,Australia,New Zealand,455.28,4,0.27,94.67,41.71,Credit Card,4
ORD721,PROD731,Electronics,Smartphones,31-10-2024,08-11-2024,CUST831,Robin Brock,Australia,Australia,468.38,2,0.05,71.61,26.87,Credit Card,2
ORD722,PROD732,Clothing,Jackets,10-02-2025,19-02-2025,CUST832,Melissa Douglas MD,Asia,Japan,454.02,1,0.05,82.07,10.82,Credit Card,2
ORD723,PROD733,Books,Fiction,29-01-2025,02-02-2025,CUST833,Todd Murray,North America,Mexico,419,3,0.14,123.09,8.69,Debit Card,4
ORD724,PROD734,Home & Kitchen,Bedding,26-05-2024,29-05-2024,CUST834,Joel Wells,South America,Argentina,303.49,2,0.04,86.61,18.87,Credit Card,4
ORD725,PROD735,Sports,Bicycles,04-03-2024,09-03-2024,CUST835,Rebecca Moore,Europe,Italy,171.91,2,0.17,39.41,43.72,PayPal,4
ORD726,PROD736,Beauty,Makeup,19-06-2024,27-06-2024,CUST836,Chad James,Australia,Australia,170.6,2,0.03,41.45,28.96,Debit Card,2
ORD727,PROD737,Home & Kitchen,Furniture,04-05-2024,12-05-2024,CUST837,Susan Avila,Europe,Germany,315.27,3,0.19,63.3,27.28,Gift Card,2
ORD728,PROD738,Home & Kitchen,Bedding,03-12-2024,07-12-2024,CUST838,Joanne Prince,Asia,India,242.99,2,0.16,28.72,13.88,Credit Card,4
